"id_curriculo";"codigo";"nome_matriz";"id_curso";"nome_curso";"semestre_conclusao_minimo";"semestre_conclusao_ideal";"semestre_conclusao_maximo";"meses_conclusao_minimo";"meses_conclusao_ideal";"meses_conclusao_maximo";"cr_total_minimo";"ch_total_minima";"ch_optativas_minima";"ch_complementar_minima";"max_eletivos";"ch_nao_atividade_obrigatoria";"cr_nao_atividade_obrigatorio";"ch_atividade_obrigatoria";"cr_minimo_semestre";"cr_ideal_semestre";"cr_maximo_semestre";"ch_minima_semestre";"ch_ideal_semestre";"ch_maxima_semestre";"periodo_entrada_vigor";"ano_entrada_vigor";"observacao"
"178738645";"01";"ENGENHARIA DE ENERGIA - NATAL - MTN - BACHARELADO";"178696492";"ENGENHARIA DE ENERGIA";"4";"4";"6";"";"";"";"188";"1800";"180";"90";"90";"1530";"188";"0";"";"";"";"";"";"420";"1";"2025";""
"136014403";"ECL19D";"";"9300592";"DOUTORADO EM ECOLOGIA";"24";"";"48";"24";"";"48";"6";"360";"90";"";"0";"270";"0";"0";"";"";"";"0";"";"";"1";"2019";""
"118785539";"CRTMS01";"";"118768231";"MESTRADO EM CIÊNCIAS DA REABILITAÇÃO";"12";"24";"24";"12";"24";"24";"20";"300";"120";"";"0";"180";"12";"0";"";"";"";"0";"";"";"1";"2016";""
"116379316";"DT2016";"";"115845494";"DOUTORADO EM BIOINFORMÁTICA";"24";"48";"48";"24";"48";"48";"26";"540";"390";"";"0";"150";"0";"0";"1";"12";"16";"1";"";"";"1";"2016";""
"121784348";"dout17";"";"315746";"DOUTORADO EM EDUCAÇÃO";"24";"36";"36";"24";"36";"36";"10";"330";"30";"";"0";"120";"8";"180";"";"";"";"0";"";"";"1";"2017";""
"28561390";"PRO-1";"";"315748";"MESTRADO EM ENGENHARIA DE PRODUÇÃO";"12";"24";"24";"12";"24";"24";"24";"360";"180";"";"0";"180";"12";"0";"1";"12";"48";"0";"";"";"2";"2010";""
"21301690";"M09";"";"315753";"MESTRADO EM ENGENHARIA QUÍMICA";"12";"24";"24";"12";"24";"24";"24";"360";"120";"";"240";"240";"16";"0";"1";"12";"16";"1";"";"";"1";"2010";""
"21301691";"D10";"";"315754";"DOUTORADO EM ENGENHARIA QUÍMICA";"24";"48";"48";"24";"48";"48";"42";"630";"300";"";"240";"330";"22";"0";"1";"12";"16";"1";"";"";"1";"2010";""
"121245819";"02";"";"315780";"MESTRADO EM HISTÓRIA";"12";"24";"24";"12";"24";"24";"20";"300";"120";"";"0";"180";"12";"0";"";"";"";"0";"";"";"2";"2016";""
"95955514";"001";"";"95868917";"MESTRADO EM MÚSICA";"12";"24";"24";"12";"24";"24";"24";"360";"75";"";"0";"285";"19";"0";"1";"16";"32";"1";"";"";"1";"2013";""
"178957207";"ENF25";"";"315747";"MESTRADO EM ENFERMAGEM";"12";"";"24";"12";"";"24";"14";"450";"210";"";"";"240";"0";"0";"";"";"";"";"";"";"1";"2025";""
"16933010";"03";"";"16932350";"MESTRADO EM CIENCIAS CONTABEIS (UNB-UFRN-UFPB)";"12";"24";"30";"12";"24";"24";"27";"405";"210";"";"240";"195";"13";"0";"1";"12";"24";"1";"";"";"1";"2008";""
"103519690";"NUT-01";"";"102923840";"ZZZ MEST";"12";"24";"30";"12";"24";"24";"9";"135";"0";"";"0";"135";"9";"0";"2";"8";"16";"1";"";"";"1";"2014";""
"106053142";"mest14";"";"315739";"MESTRADO EM QUÍMICA";"12";"24";"24";"12";"24";"24";"18";"270";"240";"";"0";"30";"2";"0";"1";"4";"12";"1";"";"";"2";"2014";""
"109890751";"GEOP1";"";"108847073";"MESTRADO PROFISSIONAL EM GEOGRAFIA";"12";"24";"30";"12";"24";"24";"4";"60";"0";"";"0";"60";"4";"0";"2";"12";"24";"0";"";"";"1";"2015";""
"121876517";"MPPSE1";"";"121875454";"MESTRADO PROFISSIONAL EM PRÁTICAS DE SAÚDE E EDUCAÇÃO";"12";"24";"24";"12";"24";"24";"3";"360";"45";"";"0";"315";"0";"0";"";"";"";"0";"";"";"1";"2017";""
"104457512";"ARQ14M";"";"315766";"MESTRADO EM ARQUITETURA E URBANISMO";"12";"24";"24";"12";"24";"24";"21";"315";"225";"";"0";"90";"6";"0";"1";"12";"24";"0";"";"";"1";"2014";""
"90774212";"MEST02";"";"315781";"MESTRADO EM DESENVOLVIMENTO E MEIO AMBIENTE";"12";"24";"24";"12";"24";"24";"24";"360";"180";"";"0";"180";"12";"0";"1";"12";"24";"1";"";"";"2";"2012";""
"118438662";"EF-PROF";"";"117880399";"MESTRADO PROFISSIONAL EM EDUCAÇÃO FÍSICA EM REDE NACIONAL";"12";"24";"24";"12";"24";"24";"10";"420";"150";"";"0";"270";"0";"0";"";"";"";"0";"";"";"1";"2016";""
"105572856";"DTUR-1";"";"104910434";"DOUTORADO EM TURISMO";"24";"48";"48";"24";"48";"48";"36";"540";"420";"";"0";"120";"8";"0";"1";"16";"32";"0";"";"";"2";"2014";""
"124712741";"MTUR-1";"";"507421";"MESTRADO EM TURISMO";"12";"24";"24";"12";"24";"24";"24";"360";"210";"";"0";"150";"10";"0";"";"";"";"0";"";"";"1";"2017";""
"133814073";"05A";"ADMINISTRAÇÃO - NATAL - M - BACHARELADO";"2000002";"ADMINISTRAÇÃO";"8";"8";"12";"";"";"";"136";"3075";"420";"180";"60";"2040";"136";"435";"";"";"";"30";"";"420";"1";"2019";""
"14206731";"02";"";"5876841";"DOUTORADO EM CIENCIAS CONTABEIS (UNB-UFRN-UFPB)";"24";"48";"60";"24";"48";"48";"36";"540";"345";"";"240";"195";"13";"0";"1";"12";"30";"0";"";"";"1";"2009";""
"100715605";"LET1M";"";"315757";"MESTRADO EM ESTUDOS DA LINGUAGEM";"12";"24";"24";"12";"24";"24";"43";"645";"150";"";"0";"495";"33";"0";"1";"12";"24";"0";"";"";"2";"2013";""
"140019";"01";"";"315784";"MESTRADO EM ANTROPOLOGIA SOCIAL";"12";"24";"24";"12";"24";"24";"20";"300";"120";"";"240";"180";"12";"0";"2";"10";"28";"1";"0";"";"1";"2005";""
"108819794";"dout15";"";"108227148";"DOUTORADO EM ANTROPOLOGIA SOCIAL";"24";"48";"48";"24";"48";"48";"40";"600";"360";"";"0";"240";"16";"0";"1";"12";"20";"1";"";"";"1";"2015";""
"15403280";"01";"";"9300591";"DOUTORADO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS";"24";"48";"48";"24";"48";"48";"36";"540";"90";"";"240";"450";"30";"0";"1";"12";"15";"0";"";"";"2";"2009";""
"19074700";"01";"";"19018260";"DOUTORADO EM DESENVOLVIMENTO E MEIO AMBIENTE";"24";"48";"48";"24";"48";"48";"45";"675";"360";"";"240";"315";"21";"0";"1";"8";"20";"1";"";"";"1";"2010";""
"106053722";"dout14";"";"315740";"DOUTORADO EM QUÍMICA";"24";"48";"48";"24";"48";"48";"22";"360";"300";"";"0";"60";"2";"0";"1";"8";"12";"0";"";"";"2";"2014";""
"109352112";"Mst2015";"";"315747";"MESTRADO EM ENFERMAGEM";"12";"24";"24";"12";"24";"24";"30";"450";"210";"";"0";"240";"16";"0";"1";"15";"20";"1";"";"";"1";"2015";""
"109352453";"Dot2015";"";"50903134";"DOUTORADO EM ENFERMAGEM NA ATENÇÃO À SAÚDE";"24";"42";"48";"24";"42";"48";"40";"600";"270";"";"0";"330";"22";"0";"1";"15";"20";"1";"";"";"1";"2015";""
"105113512";"L002";"";"95868917";"MESTRADO EM MÚSICA";"12";"24";"24";"12";"24";"24";"22";"405";"60";"";"0";"345";"18";"0";"1";"16";"32";"1";"";"";"1";"2013";""
"130026529";"ESP2018";"";"130026449";"RESIDÊNCIA ALUNOS ESPECIAIS PPG";"";"";"";"";"";"";"0";"7872";"0";"";"0";"165";"0";"45";"";"";"";"0";"";"";"1";"2018";""
"178741189";"01";"ENGENHARIA DE ENERGIA - NATAL - MTN - BACHARELADO";"178696492";"ENGENHARIA DE ENERGIA";"10";"10";"15";"";"";"";"203";"3660";"420";"220";"210";"2700";"203";"320";"";"";"";"";"";"420";"1";"2025";""
"122836042";"PAT_17D";"";"315734";"DOUTORADO EM PATOLOGIA ORAL";"24";"48";"48";"24";"48";"48";"0";"405";"0";"";"0";"405";"0";"0";"";"";"";"0";"";"";"1";"2017";""
"127184512";"mec18d";"";"315752";"DOUTORADO EM ENGENHARIA MECÂNICA";"24";"48";"48";"24";"48";"48";"32";"540";"480";"";"0";"60";"0";"0";"";"";"";"0";"";"";"1";"2018";""
"140013";"02";"";"315768";"MESTRADO EM BIOECOLOGIA AQUÁTICA";"12";"24";"30";"12";"24";"24";"18";"270";"0";"";"240";"270";"18";"0";"2";"18";"23";"1";"0";"";"1";"2005";""
"140021";"02";"";"315729";"MESTRADO EM GENÉTICA E BIOLOGIA MOLECULAR";"12";"24";"30";"12";"24";"24";"14";"210";"0";"";"240";"210";"14";"0";"2";"12";"24";"1";"0";"";"1";"2004";""
"140022";"01";"";"315729";"MESTRADO EM GENÉTICA E BIOLOGIA MOLECULAR";"12";"24";"30";"12";"24";"24";"0";"0";"0";"";"240";"0";"0";"0";"2";"12";"24";"1";"0";"";"1";"2003";""
"118489457";"Dr004";"";"315743";"DOUTORADO EM CIÊNCIA DA COMPUTAÇÃO";"24";"48";"48";"24";"48";"48";"36";"540";"540";"";"0";"0";"0";"0";"";"";"";"0";"";"";"2";"2016";""
"114795355";"02";"ECOLOGIA - NATAL - N - BACHARELADO";"2000121";"ECOLOGIA";"8";"8";"14";"";"";"";"137";"2845";"300";"145";"240";"2055";"137";"345";"8";"20";"36";"15";"";"0";"1";"2016";""
"127747934";"02";"PEDAGOGIA - NATAL - N - LICENCIATURA";"2000063";"PEDAGOGIA";"10";"10";"14";"";"";"";"1460";"3220";"330";"200";"240";"2280";"1460";"410";"";"";"";"120";"";"360";"1";"2018";""
"134312586";"AMIHUAB";"";"5036021";"RESIDÊNCIA EM ASSISTÊNCIA MATERNO-INFANTIL";"";"";"";"";"";"";"0";"5768";"0";"";"0";"0";"0";"0";"";"";"";"0";"";"";"1";"2019";""
"87144758";"DOUT11";"";"315771";"DOUTORADO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"24";"48";"48";"24";"48";"48";"36";"540";"180";"";"0";"360";"24";"0";"2";"12";"16";"1";"";"";"1";"2011";""
"87279856";"MEST11";"";"315770";"MESTRADO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"12";"24";"24";"12";"24";"24";"24";"360";"90";"";"0";"270";"18";"0";"1";"12";"16";"1";"";"";"1";"2011";""
"164990665";"08";"MATEMÁTICA - NATAL - N - LICENCIATURA";"111635066";"MATEMÁTICA";"10";"10";"12";"";"";"";"145";"3200";"420";"205";"180";"2175";"145";"400";"4";"22";"34";"60";"";"420";"1";"2023";""
"140093";"04";"";"315732";"ZZZ MEST";"12";"24";"30";"12";"24";"24";"25";"375";"0";"";"240";"375";"25";"0";"2";"10";"20";"1";"0";"";"1";"2007";""
"140094";"05";"";"315732";"ZZZ MEST";"12";"24";"30";"12";"24";"24";"0";"0";"0";"";"240";"0";"0";"0";"2";"10";"40";"1";"0";"";"1";"2007";""
"140029";"01";"";"315738";"DOUTORADO EM PSICOLOGIA SOCIAL";"24";"48";"60";"24";"48";"48";"20";"300";"0";"";"240";"300";"20";"0";"2";"40";"40";"1";"0";"";"1";"2003";""
"140062";"01";"";"315786";"MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"12";"24";"24";"12";"24";"24";"24";"360";"180";"";"240";"180";"12";"0";"1";"12";"99";"0";"0";"";"2";"2006";""
"121124901";"02";"ENGENHARIA DE PETRÓLEO - NATAL - MTN - FORMAÇÃO";"2071220";"ENGENHARIA DE PETRÓLEO";"10";"10";"16";"";"";"";"72";"3660";"660";"190";"180";"2580";"72";"230";"";"";"";"60";"";"540";"1";"2017";""
"121805816";"FONO1";"";"121804772";"MESTRADO EM FONOAUDIOLOGIA";"12";"24";"24";"12";"24";"24";"12";"360";"180";"";"0";"180";"0";"0";"";"";"";"0";"";"";"1";"2017";""
"140101";"01";"";"507420";"MESTRADO EM ARTES CÊNICAS";"12";"24";"24";"12";"24";"24";"21";"315";"135";"";"240";"180";"12";"0";"1";"8";"24";"0";"0";"";"1";"2008";""
"105694093";"02";"ENGENHARIA DE SOFTWARE - NATAL - MT - BACHARELADO";"17848940";"ENGENHARIA DE SOFTWARE";"9";"9";"14";"";"";"";"66";"3600";"540";"190";"240";"2490";"66";"380";"12";"26";"30";"180";"";"0";"2";"2014";""
"121507906";"01";"JORNALISMO - NATAL - N - BACHARELADO";"118835329";"JORNALISMO";"7";"9";"12";"";"";"";"126";"3000";"420";"300";"600";"1980";"126";"300";"";"";"";"60";"";"420";"1";"2017";""
"89214922";"06";"MATEMÁTICA - CAICÓ - TN - LICENCIATURA";"2000055";"MATEMÁTICA";"8";"8";"12";"";"";"";"160";"3210";"210";"0";"600";"2400";"160";"600";"1";"98";"99";"15";"";"0";"1";"2012";""
"149622237";"06";"ADMINISTRAÇÃO - CURRAIS NOVOS - TN - BACHARELADO";"2000004";"ADMINISTRAÇÃO";"9";"9";"14";"";"";"";"0";"3090";"360";"155";"240";"2400";"0";"175";"";"";"";"";"";"0";"1";"2021";""
"133751742";"3";"HISTÓRIA - NATAL - M - LICENCIATURA";"111635057";"HISTÓRIA";"8";"9";"14";"";"";"";"140";"3225";"360";"200";"600";"2205";"140";"460";"";"";"";"60";"";"415";"1";"2019";""
"139985";"03";"";"315777";"DOUTORADO EM CIÊNCIAS SOCIAIS";"24";"48";"48";"24";"48";"48";"12";"180";"180";"";"240";"0";"0";"0";"1";"8";"99";"0";"0";"";"1";"2004";""
"172873858";"M24FONO";"";"121804772";"MESTRADO EM FONOAUDIOLOGIA";"12";"";"24";"12";"";"24";"38";"780";"570";"";"";"210";"0";"0";"";"";"";"";"";"";"1";"2024";""
"179186097";"04";"ENGENHARIA DE MATERIAIS - NATAL - N - FORMAÇÃO";"2000027";"ENGENHARIA DE MATERIAIS";"11";"11";"15";"";"";"";"201";"3710";"480";"190";"120";"2790";"201";"250";"";"";"";"";"";"";"1";"2025";""
"2984610";"04";"CIÊNCIAS CONTÁBEIS - CAICÓ - MN - BACHARELADO";"2000012";"CIÊNCIAS CONTÁBEIS";"10";"10";"16";"";"";"";"164";"3160";"240";"0";"240";"2460";"164";"460";"1";"20";"24";"15";"";"0";"1";"2007";""
"15390970";"01";"ADMINISTRAÇÃO PÚBLICA - NATAL - MTN - BACHARELADO";"15315770";"ADMINISTRAÇÃO PÚBLICA";"8";"8";"12";"";"";"";"150";"3000";"300";"0";"240";"2250";"150";"450";"2";"22";"30";"15";"";"570";"1";"2010";""
"96727359";"01";"GESTÃO DE COOPERATIVAS - NATAL - MT - TECNOLÓGICO";"96726786";"GESTÃO DE COOPERATIVAS";"6";"6";"9";"";"";"";"1440";"1900";"120";"100";"600";"1500";"1440";"180";"1";"20";"32";"15";"";"";"1";"2013";""
"96085636";"01";"HISTÓRIA - CAICÓ - MT - BACHARELADO";"2000047";"HISTÓRIA";"8";"8";"14";"";"";"";"140";"2850";"420";"0";"600";"2100";"140";"330";"4";"24";"28";"60";"";"0";"1";"2013";""
"85698118";"01b";"NUTRIÇÃO - SANTA CRUZ - MT - FORMAÇÃO";"10317040";"NUTRIÇÃO";"9";"9";"13";"";"";"";"133";"4015";"825";"0";"600";"2280";"133";"910";"2";"33";"35";"15";"";"0";"1";"2012";""
"100844";"02";"MÚSICA - NATAL - INSTRUMENTO - MT - BACHARELADO";"2000057";"MÚSICA";"8";"8";"12";"";"";"";"36";"3075";"1650";"0";"600";"540";"36";"885";"1";"98";"99";"15";"0";"0";"2";"2006";""
"93191138";"01B";"FÍSICA - NATAL - MTN - LICENCIATURA";"2000124";"FÍSICA";"8";"10";"16";"";"";"";"174";"3060";"0";"";"600";"2460";"174";"600";"2";"16";"26";"30";"";"";"2";"2012";""
"121495702";"01";"JORNALISMO - NATAL - T - BACHARELADO";"118835329";"JORNALISMO";"6";"9";"12";"";"";"";"126";"3000";"420";"300";"600";"1980";"126";"300";"";"";"";"60";"";"420";"1";"2017";""
"25767750";"01";"ENGENHARIA DE AQUICULTURA - NATAL - MT - BACHARELADO";"2576623";"ENGENHARIA DE AQUICULTURA";"10";"10";"14";"";"";"";"180";"3630";"240";"0";"240";"2700";"180";"690";"16";"24";"32";"240";"";"0";"1";"2011";""
"507135240";"01B";"LETRAS - LÍNGUA PORTUGUESA - CURRAIS NOVOS - TN - LICENCIATURA";"2000053";"LETRAS";"8";"8";"12";"";"";"";"147";"2910";"105";"0";"600";"2205";"147";"600";"1";"98";"99";"15";"";"0";"1";"2011";""
"102390005";"01A";"PEDAGOGIA - NATAL - MTN - LICENCIATURA";"50799262";"PEDAGOGIA";"8";"8";"12";"";"";"";"177";"3215";"0";"0";"600";"2655";"177";"560";"15";"20";"30";"15";"";"0";"1";"2014";""
"51333162";"01";"LETRAS - NATAL - LINGUA PORTUGUESA - MTN - LICENCIATURA";"50852239";"LETRAS";"8";"8";"12";"";"";"";"169";"2970";"0";"0";"600";"2370";"169";"600";"16";"22";"46";"15";"";"0";"1";"2011";""
"140069";"01";"";"315787";"DOUTORADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"24";"48";"48";"24";"48";"48";"12";"180";"0";"";"240";"180";"12";"0";"1";"12";"99";"1";"0";"";"2";"2006";""
"133753914";"3";"HISTÓRIA - NATAL - N - LICENCIATURA";"111635057";"HISTÓRIA";"8";"9";"14";"";"";"";"140";"3225";"360";"200";"600";"2205";"140";"460";"";"";"";"60";"";"415";"1";"2019";""
"121323873";"02";"ENGENHARIA AGRONÔMICA - MACAÍBA - MTN - FORMAÇÃO";"2576632";"ENGENHARIA AGRONÔMICA";"10";"10";"14";"";"";"";"186";"3720";"420";"210";"240";"2790";"186";"300";"";"";"";"30";"";"420";"1";"2017";""
"149719122";"01";"BACHARELADO INTERDISCIPLINAR EM HUMANIDADES - NATAL - M - BACHARELADO";"149717829";"BACHARELADO INTERDISCIPLINAR EM HUMANIDADES";"6";"6";"9";"";"";"";"31";"2400";"460";"200";"240";"1380";"31";"360";"";"";"";"";"";"0";"1";"2021";""
"132995161";"03";"LETRAS - FRANCÊS - NATAL - M - LICENCIATURA";"118836561";"LETRAS - FRANCÊS";"8";"8";"12";"";"";"";"120";"3220";"360";"200";"240";"1860";"120";"800";"";"";"";"60";"";"0";"1";"2019";""
"178850517";"05";"ENGENHARIA QUÍMICA - NATAL - MTN - FORMAÇÃO";"2000032";"ENGENHARIA QUÍMICA";"10";"10";"15";"";"";"";"170";"4335";"450";"360";"240";"3150";"170";"375";"";"";"";"";"";"540";"1";"2025";""
"172968170";"M24FST";"";"315789";"MESTRADO EM FISIOTERAPIA";"12";"";"24";"12";"";"24";"25";"375";"150";"";"";"225";"15";"0";"";"";"";"";"";"";"1";"2024";""
"89306921";"08";"GEOGRAFIA - CAICÓ - N - BACHARELADO";"2000044";"GEOGRAFIA";"8";"8";"14";"";"";"";"115";"2405";"180";"0";"240";"1725";"115";"500";"1";"21";"30";"15";"";"0";"1";"2012";""
"89189948";"07";"GEOGRAFIA - CAICÓ - MT - LICENCIATURA";"111635055";"GEOGRAFIA";"8";"8";"14";"";"";"";"139";"2870";"180";"0";"240";"2085";"139";"605";"1";"21";"30";"15";"";"0";"1";"2012";""
"127681072";"05";"LETRAS - LÍNGUA PORTUGUESA E LITERATURAS - NATAL - N - LICENCIATURA";"118881115";"LETRAS - LÍNGUA PORTUGUESA E LITERATURAS";"10";"10";"15";"";"";"";"117";"3280";"700";"200";"600";"1920";"117";"460";"";"";"";"180";"";"0";"2";"2018";""
"127682763";"04";"LETRAS - LÍNGUA PORTUGUESA E LITERATURAS - NATAL - M - LICENCIATURA";"118881115";"LETRAS - LÍNGUA PORTUGUESA E LITERATURAS";"8";"8";"12";"";"";"";"117";"3280";"700";"200";"600";"1920";"117";"460";"";"";"";"180";"";"0";"1";"2019";""
"149635589";"05";"LETRAS - LÍNGUA ESPANHOLA - CURRAIS NOVOS - N - LICENCIATURA";"118922026";"LETRAS - LÍNGUA ESPANHOLA";"9";"9";"14";"";"";"";"0";"3210";"360";"200";"600";"2190";"0";"460";"";"";"";"";"";"420";"1";"2021";""
"9051720";"04C";"PSICOLOGIA - NATAL - MT - BACHARELADO";"2000066";"PSICOLOGIA";"10";"10";"16";"";"";"";"46";"3995";"300";"200";"600";"2385";"46";"1110";"1";"98";"99";"15";"";"0";"1";"2009";""
"127748071";"02";"PEDAGOGIA - NATAL - T - LICENCIATURA";"2000063";"PEDAGOGIA";"10";"10";"14";"";"";"";"1460";"3220";"330";"200";"240";"2280";"1460";"410";"";"";"";"120";"";"360";"1";"2018";""
"127679272";"03";"ENGENHARIA FLORESTAL - MACAÍBA - MT - FORMAÇÃO";"8068230";"ENGENHARIA FLORESTAL";"10";"10";"15";"";"";"";"197";"3840";"390";"195";"60";"2955";"197";"300";"";"";"";"180";"";"0";"1";"2018";""
"10340342";"01";"FARMÁCIA - NATAL - N - FORMAÇÃO";"2000039";"FARMÁCIA";"13";"13";"20";"";"";"";"197";"4200";"360";"0";"240";"2970";"197";"870";"1";"98";"99";"15";"";"0";"1";"2009";""
"178882706";"04";"ENGENHARIA ELÉTRICA - NATAL - MTN - FORMAÇÃO";"2000030";"ENGENHARIA ELÉTRICA";"10";"10";"15";"";"";"";"137";"3915";"805";"200";"200";"2670";"137";"240";"";"";"";"";"";"405";"1";"2025";""
"172969244";"D24FST";"";"95726200";"DOUTORADO EM FISIOTERAPIA";"24";"";"48";"24";"";"48";"36";"540";"255";"";"";"285";"19";"0";"";"";"";"";"";"";"1";"2024";""
"178926544";"07";"ENGENHARIA MECÂNICA - NATAL - MT - FORMAÇÃO";"2000031";"ENGENHARIA MECÂNICA";"10";"10";"16";"";"";"";"474";"4000";"438";"210";"240";"3162";"474";"190";"";"";"";"";"";"450";"1";"2025";""
"510231325";"05B";"FARMÁCIA - NATAL - MT - FORMAÇÃO";"2000039";"FARMÁCIA";"9";"9";"14";"";"";"";"197";"4200";"360";"0";"240";"2970";"197";"870";"1";"98";"99";"15";"";"0";"1";"2011";""
"507863461";"01A";"EDUCAÇÃO FÍSICA - NATAL - TN - BACHARELADO";"2000022";"EDUCAÇÃO FÍSICA";"9";"9";"14";"";"";"";"118";"3215";"780";"0";"240";"1770";"118";"665";"4";"20";"32";"60";"";"0";"1";"2011";""
"130940641";"02";"GESTÃO DE POLÍTICAS PÚBLICAS - NATAL - N - BACHARELADO";"10426760";"GESTÃO DE POLÍTICAS PÚBLICAS";"8";"8";"12";"";"";"";"26";"3000";"1320";"150";"600";"390";"26";"1140";"";"";"";"30";"";"0";"2";"2018";""
"133814422";"05A";"ADMINISTRAÇÃO - NATAL - N - BACHARELADO";"2000002";"ADMINISTRAÇÃO";"9";"9";"13";"";"";"";"136";"3075";"420";"180";"60";"2040";"136";"435";"";"";"";"30";"";"420";"1";"2019";""
"110542944";"01B";"PSICOLOGIA - SANTA CRUZ - MT - BACHARELADO";"102160763";"PSICOLOGIA";"10";"10";"15";"";"";"";"147";"4050";"405";"210";"600";"2535";"147";"900";"22";"25";"31";"330";"";"465";"1";"2015";""
"110542153";"01B";"PSICOLOGIA - SANTA CRUZ - MT - BACHARELADO";"102160763";"PSICOLOGIA";"10";"10";"15";"";"";"";"147";"4050";"405";"210";"240";"2535";"147";"900";"22";"25";"31";"330";"";"465";"1";"2015";""
"133417595";"01C";"FISIOTERAPIA - SANTA CRUZ - MT - FORMAÇÃO";"10345860";"FISIOTERAPIA";"10";"10";"15";"";"";"";"47";"4020";"414";"201";"600";"2505";"47";"900";"";"";"";"60";"";"0";"1";"2019";""
"110541959";"01B";"PSICOLOGIA - SANTA CRUZ - MT - BACHARELADO";"102160763";"PSICOLOGIA";"10";"10";"15";"";"";"";"147";"4050";"405";"210";"600";"2535";"147";"900";"22";"25";"31";"330";"";"465";"1";"2015";""
"100761";"03";"COMUNICAÇÃO SOCIAL - NATAL - JORNALISMO - T - BACHARELADO";"2000016";"COMUNICAÇÃO SOCIAL";"8";"9";"14";"";"";"";"136";"2715";"450";"0";"240";"2040";"136";"225";"1";"98";"99";"15";"0";"0";"1";"2005";""
"139454633";"05";"GEOGRAFIA - NATAL - M - BACHARELADO";"2000043";"GEOGRAFIA";"8";"8";"12";"";"";"";"118";"2430";"290";"130";"240";"1980";"118";"30";"";"";"";"60";"";"420";"1";"2020";""
"115444268";"02";"TURISMO - NATAL - T - BACHARELADO";"2000069";"TURISMO";"8";"8";"12";"";"";"";"136";"2865";"300";"150";"240";"2040";"136";"375";"4";"24";"32";"15";"";"0";"1";"2016";""
"136931968";"04";"SERVIÇO SOCIAL - NATAL - T - BACHARELADO";"2000068";"SERVIÇO SOCIAL";"8";"8";"12";"";"";"";"1464";"3090";"330";"240";"600";"1920";"1464";"600";"";"";"";"30";"";"450";"2";"2019";""
"178940256";"05";"FÍSICA - NATAL - MT - BACHARELADO";"2000041";"FÍSICA";"8";"8";"12";"";"";"";"71";"2655";"300";"150";"240";"2025";"71";"180";"";"";"";"";"";"";"1";"2025";""
"100668";"03";"COMUNICAÇÃO SOCIAL - NATAL - JORNALISMO - N - BACHARELADO";"2000016";"COMUNICAÇÃO SOCIAL";"8";"9";"14";"";"";"";"136";"2715";"450";"0";"240";"2040";"136";"225";"1";"98";"99";"1";"0";"0";"1";"2002";""
"100669";"01";"COMUNICAÇÃO SOCIAL - NATAL - RADIALISMO - N - BACHARELADO";"2000016";"COMUNICAÇÃO SOCIAL";"8";"9";"14";"";"";"";"151";"2760";"270";"0";"240";"2265";"151";"225";"1";"98";"99";"1";"0";"0";"1";"2002";""
"151090618";"04";"ENGENHARIA DE MATERIAIS - NATAL - T - FORMAÇÃO";"2000027";"ENGENHARIA DE MATERIAIS";"10";"10";"14";"";"";"";"80";"3680";"420";"190";"240";"2820";"80";"250";"";"";"";"";"";"0";"1";"2021";""
"134044403";"02";"TECNOLOGIA DA INFORMAÇÃO - NATAL - MT - BACHARELADO";"92127264";"TECNOLOGIA DA INFORMAÇÃO";"7";"7";"10";"";"";"";"26";"2600";"360";"140";"240";"2100";"26";"0";"2";"28";"32";"30";"";"480";"1";"2019";""
